cds,stype,name,sname,snum,dname,dnum,cname,cnum,flag,pcttest,api00,api99,target,growth,sch.wide,comp.imp,both,awards,meals,ell,yr.rnd,mobility,acs.k3,acs.46,acs.core,pct.resp,not.hsg,hsg,some.col,col.grad,grad.sch,avg.ed,full,emer,enroll,api.stu
36678506036693,E,Trapp Elementar,Trapp Elementary,4104,Rialto Unified,590,San Bernardino,35,NA,98,628,550,13,78,Yes,Yes,Yes,Yes,48,14,No,36,19,32,NA,0,0,0,0,0,0,NA,92,11,562,420
36678506059448,M,Frisbie Middle,Frisbie Middle,4105,Rialto Unified,590,San Bernardino,35,NA,99,496,479,16,17,Yes,No,No,No,69,25,NA,26,NA,32,30,0,0,0,0,0,0,NA,84,18,1293,1035
36678506059455,M,Rialto Middle,Rialto Middle,4106,Rialto Unified,590,San Bernardino,35,NA,99,525,505,15,20,Yes,Yes,Yes,Yes,69,31,NA,27,NA,32,30,2,86,10,5,0,0,1.190000057220459,80,20,1082,952
36678506061899,M,Kolb Middle,Kolb Middle,4107,Rialto Unified,590,San Bernardino,35,NA,98,525,514,14,11,No,No,No,No,59,18,NA,26,NA,31,32,3,18,38,24,21,0,2.4700000286102295,88,10,1223,1048
36678506105704,E,Dollahan (Helen,Dollahan (Helen L.) Elementary,4108,Rialto Unified,590,San Bernardino,35,NA,99,640,585,11,55,Yes,Yes,Yes,Yes,64,19,No,26,19,31,NA,0,0,0,0,0,0,NA,89,8,541,462
36678506106538,E,Simpson (Samuel,Simpson (Samuel W.) Elementary,4109,Rialto Unified,590,San Bernardino,35,NA,100,580,518,14,62,Yes,Yes,Yes,Yes,63,26,No,28,19,30,NA,1,33,67,0,0,0,1.6699999570846558,89,14,468,414
36678506107155,E,Hughbanks (Eliz,Hughbanks (Elizabeth T.) Elementary,4110,Rialto Unified,590,San Bernardino,35,NA,99,602,575,11,27,Yes,Yes,Yes,Yes,41,7,No,18,19,30,NA,1,25,25,50,0,0,2.25,94,11,510,460
36678506108864,E,Morris (Georgia,Morris (Georgia) Elementary,4111,Rialto Unified,590,San Bernardino,35,NA,100,571,553,12,18,Yes,No,No,No,64,26,No,22,20,32,NA,0,0,0,0,0,0,NA,79,15,619,554
36678506111728,E,Fitzgerald (Edw,Fitzgerald (Edward) Elementary,4112,Rialto Unified,590,San Bernardino,35,NA,100,655,603,10,52,Yes,Yes,Yes,Yes,24,7,No,18,20,33,NA,1,11,22,44,22,0,2.7799999713897705,95,13,601,534
36678506111736,E,Garcia (Ernest),Garcia (Ernest) Elementary,4113,Rialto Unified,590,San Bernardino,35,NA,100,555,517,14,38,Yes,Yes,Yes,Yes,63,16,No,28,20,33,NA,0,0,0,0,0,0,NA,95,3,541,473
36678506111744,M,Kucera (Ethel) ,Kucera (Ethel) Middle,4114,Rialto Unified,590,San Bernardino,35,NA,99,577,563,12,14,Yes,Yes,Yes,Yes,45,14,NA,21,NA,33,31,3,3,32,18,47,0,3.0899999141693115,75,24,1299,1132
36678506114920,M,Jehue (William ,Jehue (William G.) Middle,4115,Rialto Unified,590,San Bernardino,35,NA,98,533,509,15,24,Yes,No,No,No,61,23,NA,26,NA,31,30,0,0,0,0,0,0,NA,71,28,1399,1202
36678506114938,E,Curtis (Sam V.),Curtis (Sam V.) Elementary,4116,Rialto Unified,590,San Bernardino,35,NA,100,508,440,18,68,Yes,Yes,Yes,Yes,79,33,No,29,20,27,NA,0,0,0,0,0,0,NA,68,26,519,457
36678683635265,H,Rim of the Worl,Rim of the World High,4117,Rim of the World Unified,595,San Bernardino,35,NA,94,711,682,6,29,Yes,Yes,Yes,Yes,13,1,NA,6,NA,NA,31,82,5,24,29,24,18,3.2799999713897705,90,17,1399,760
36678686036719,E,Lake Gregory El,Lake Gregory Elementary,4118,Rim of the World Unified,595,San Bernardino,35,NA,99,662,605,10,57,Yes,Yes,Yes,Yes,39,1,NA,18,NA,31,NA,80,5,19,52,15,9,3.049999952316284,89,17,498,368
36678686036727,E,Lake Arrowhead ,Lake Arrowhead Elementary,4119,Rim of the World Unified,595,San Bernardino,35,NA,97,803,753,2,50,Yes,Yes,Yes,Yes,19,7,NA,13,19,31,NA,87,5,13,40,26,16,3.359999895095825,100,0,600,480
36678686036735,E,Hoffman (Charle,Hoffman (Charles) Elementary,4120,Rim of the World Unified,595,San Bernardino,35,NA,97,767,742,3,25,Yes,Yes,Yes,Yes,24,0,NA,12,20,31,NA,68,4,22,47,17,9,3.059999942779541,100,4,481,408
36678686036743,E,Valley of Encha,Valley of Enchantment Elementary,4121,Rim of the World Unified,595,San Bernardino,35,NA,98,696,626,9,70,Yes,Yes,Yes,Yes,40,1,NA,15,19,NA,NA,75,7,24,48,15,5,2.859999895095825,100,0,294,239
36678686068779,M,Mary P. Henck I,Mary P. Henck Intermediate,4122,Rim of the World Unified,595,San Bernardino,35,NA,98,718,691,5,27,Yes,Yes,Yes,Yes,25,3,NA,12,NA,NA,31,74,4,21,31,30,15,3.299999952316284,100,8,922,774
36678686110472,E,Grandview Eleme,Grandview Elementary,4123,Rim of the World Unified,595,San Bernardino,35,NA,100,731,690,6,41,Yes,Yes,Yes,Yes,27,13,NA,12,20,30,NA,72,9,16,46,18,11,3.049999952316284,100,3,477,420
36678763632221,H,Cajon High,Cajon High,4124,San Bernardino City Unif,627,San Bernardino,35,NA,94,568,558,12,10,No,No,No,No,52,14,NA,13,NA,NA,32,91,18,22,31,23,7,2.799999952316284,81,14,2220,1967
36678763634680,H,Pacific High,Pacific High,4125,San Bernardino City Unif,627,San Bernardino,35,NA,95,502,505,15,-3,No,No,No,No,72,23,NA,15,NA,NA,31,80,31,26,30,11,3,2.299999952316284,83,14,1950,1717
36678763635844,H,San Bernardino ,San Bernardino High,4126,San Bernardino City Unif,627,San Bernardino,35,NA,98,530,517,14,13,No,No,No,No,74,22,NA,14,NA,NA,31,91,33,25,25,13,4,2.299999952316284,81,17,1988,1780
36678763636081,H,San Gorgonio Hi,San Gorgonio High,4127,San Bernardino City Unif,627,San Bernardino,35,NA,98,564,530,14,34,Yes,Yes,Yes,Yes,57,15,NA,15,NA,NA,32,89,22,25,27,20,6,2.619999885559082,84,12,2059,1837
36678766036750,E,Ramona-Alessand,Ramona-Alessandro Elementary,4128,San Bernardino City Unif,627,San Bernardino,35,NA,100,643,622,9,21,Yes,Yes,Yes,Yes,82,24,No,19,20,27,NA,95,30,35,22,9,4,2.2300000190734863,85,18,522,487
36678766036768,E,Arrowhead Eleme,Arrowhead Elementary,4129,San Bernardino City Unif,627,San Bernardino,35,NA,100,538,504,15,34,Yes,No,No,No,86,19,NA,31,20,33,NA,94,44,31,19,5,2,1.899999976158142,87,13,277,257
36678766036776,E,Barton Elementa,Barton Elementary,4130,San Bernardino City Unif,627,San Bernardino,35,NA,99,550,502,15,48,Yes,Yes,Yes,Yes,87,13,NA,41,22,34,NA,93,29,35,26,9,1,2.180000066757202,88,8,281,231
36678766036784,E,Belvedere Eleme,Belvedere Elementary,4131,San Bernardino City Unif,627,San Bernardino,35,NA,99,698,686,6,12,Yes,Yes,Yes,Yes,62,29,No,15,20,32,NA,92,19,33,22,19,7,2.619999885559082,98,0,583,554
36678766036792,E,Bradley Element,Bradley Elementary,4132,San Bernardino City Unif,627,San Bernardino,35,NA,100,493,471,16,22,Yes,Yes,Yes,Yes,94,41,No,33,20,32,NA,90,53,27,15,4,1,1.7100000381469727,73,29,590,547
36678766036800,E,Burbank Element,Burbank Elementary,4133,San Bernardino City Unif,627,San Bernardino,35,NA,97,399,382,21,17,No,No,No,No,98,39,No,39,19,32,NA,69,49,33,13,4,2,1.7699999809265137,82,27,280,236
36678766036826,E,California Elem,California Elementary,4134,San Bernardino City Unif,627,San Bernardino,35,NA,100,530,504,15,26,Yes,No,No,No,87,33,No,27,20,29,NA,99,42,22,23,9,4,2.119999885559082,79,17,318,293
36678766036834,E,Cole Elementary,Cole Elementary,4135,San Bernardino City Unif,627,San Bernardino,35,NA,99,487,460,17,27,Yes,No,No,No,89,14,No,33,19,30,NA,55,27,28,42,0,3,2.25,90,10,444,386
36678766036842,E,Cypress Element,Cypress Elementary,4136,San Bernardino City Unif,627,San Bernardino,35,NA,99,474,437,18,37,Yes,Yes,Yes,Yes,92,34,No,28,20,31,NA,92,48,31,17,3,0,1.7699999809265137,81,19,470,430
36678766036859,E,Davidson Elemen,Davidson Elementary,4137,San Bernardino City Unif,627,San Bernardino,35,NA,99,536,512,14,24,Yes,No,No,No,88,16,No,25,19,33,NA,89,23,40,26,9,2,2.2699999809265137,83,14,445,402
36678766036867,E,Del Rosa Elemen,Del Rosa Elementary,4138,San Bernardino City Unif,627,San Bernardino,35,NA,92,603,572,11,31,Yes,Yes,Yes,No,73,12,No,23,20,32,NA,84,22,32,29,11,5,2.4600000381469727,89,9,708,610
36678766036883,E,Fairfax Element,Fairfax Elementary,4139,San Bernardino City Unif,627,San Bernardino,35,NA,100,562,471,16,91,Yes,Yes,Yes,Yes,88,27,NA,32,21,31,NA,98,94,5,1,0,0,1.0700000524520874,74,16,244,217
36678766036909,E,Hillside Elemen,Hillside Elementary,4140,San Bernardino City Unif,627,San Bernardino,35,NA,98,630,550,13,80,Yes,Yes,Yes,Yes,67,21,No,21,20,32,NA,94,25,28,30,12,4,2.4200000762939453,85,13,607,533
36678766036917,E,Hunt Elementary,Hunt Elementary,4141,San Bernardino City Unif,627,San Bernardino,35,NA,99,498,464,17,34,Yes,No,No,No,92,16,No,41,20,31,NA,96,59,33,5,3,1,1.5399999618530273,83,19,540,452
36678766036933,E,Kendall Element,Kendall Elementary,4142,San Bernardino City Unif,627,San Bernardino,35,NA,98,652,626,9,26,Yes,No,No,No,75,21,No,30,20,30,NA,72,16,38,34,7,5,2.4700000286102295,85,11,396,332
36678766036941,E,Lankershim Elem,Lankershim Elementary,4143,San Bernardino City Unif,627,San Bernardino,35,NA,99,485,448,18,37,Yes,No,No,No,94,40,No,37,19,32,NA,96,60,23,14,3,1,1.6100000143051147,76,18,583,509
36678766036958,E,Lincoln Element,Lincoln Elementary,4144,San Bernardino City Unif,627,San Bernardino,35,NA,99,448,435,18,13,No,No,No,No,95,44,No,31,19,31,NA,80,53,26,13,5,3,1.7799999713897705,73,33,762,693
36678766036982,E,Marshall Elemen,Marshall Elementary,4145,San Bernardino City Unif,627,San Bernardino,35,NA,100,525,519,14,6,No,Yes,No,No,78,18,No,25,20,31,NA,95,23,32,30,10,4,2.4000000953674316,86,14,439,397
36678766037014,E,Monterey Elemen,Monterey Elementary,4146,San Bernardino City Unif,627,San Bernardino,35,NA,99,421,421,19,0,No,No,No,No,97,37,No,32,20,27,NA,86,49,38,7,6,0,1.7100000381469727,87,10,416,369
36678766037022,E,Mt. Vernon Elem,Mt. Vernon Elementary,4147,San Bernardino City Unif,627,San Bernardino,35,NA,99,496,495,15,1,No,No,No,No,97,39,No,26,19,33,NA,81,54,27,13,5,1,1.7300000190734863,79,12,473,419
36678766037030,E,Inghram (Howard,Inghram (Howard) Elementary,4148,San Bernardino City Unif,627,San Bernardino,35,NA,99,383,346,23,37,Yes,No,No,No,97,29,No,33,21,30,NA,76,38,37,24,1,0,1.8899999856948853,65,43,352,275
36678766037048,E,Muscoy Elementa,Muscoy Elementary,4149,San Bernardino City Unif,627,San Bernardino,35,NA,100,466,439,18,27,Yes,No,No,No,95,50,No,21,20,31,NA,98,63,26,9,2,0,1.5099999904632568,94,22,479,438
36678766037055,E,Newmark Element,Newmark Elementary,4150,San Bernardino City Unif,627,San Bernardino,35,NA,100,577,524,14,53,Yes,Yes,Yes,Yes,86,14,No,29,20,31,NA,92,29,38,23,7,3,2.1700000762939453,85,15,322,277
36678766037063,E,Highland Pacifi,Highland Pacific Elementary,4151,San Bernardino City Unif,627,San Bernardino,35,NA,100,576,558,12,18,Yes,No,No,No,73,13,No,33,19,29,NA,76,13,32,47,2,6,2.5799999237060547,88,13,243,247
36678766037071,E,Parkside Elemen,Parkside Elementary,4152,San Bernardino City Unif,627,San Bernardino,35,NA,98,652,624,9,28,Yes,No,No,No,60,6,No,21,20,33,NA,85,7,27,48,12,5,2.809999942779541,86,14,459,412
36678766037097,E,Riley Elementar,Riley Elementary,4153,San Bernardino City Unif,627,San Bernardino,35,NA,100,508,477,16,31,Yes,Yes,Yes,Yes,89,50,No,30,20,31,NA,91,57,27,15,1,1,1.6100000143051147,79,14,613,533
36678766037105,E,Rio Vista Eleme,Rio Vista Elementary,4154,San Bernardino City Unif,627,San Bernardino,35,NA,99,477,473,16,4,No,No,No,No,91,15,No,29,20,31,NA,63,25,31,25,18,1,2.4000000953674316,78,25,461,408
36678766037113,E,Roosevelt Eleme,Roosevelt Elementary,4155,San Bernardino City Unif,627,San Bernardino,35,NA,99,541,493,15,48,Yes,Yes,Yes,Yes,89,33,No,28,20,31,NA,85,38,33,17,8,4,2.0799999237060547,95,0,548,505
36678766037139,E,Thompson Elemen,Thompson Elementary,4156,San Bernardino City Unif,627,San Bernardino,35,NA,99,713,699,5,14,Yes,No,No,No,61,7,No,16,19,34,NA,94,12,27,43,13,5,2.7300000190734863,89,11,574,528
36678766037147,E,Urbita Elementa,Urbita Elementary,4157,San Bernardino City Unif,627,San Bernardino,35,NA,98,609,598,10,11,Yes,No,No,No,81,26,NA,15,20,34,NA,93,33,30,32,4,0,2.0899999141693115,100,0,246,219
36678766037154,E,Vermont Element,Vermont Elementary,4158,San Bernardino City Unif,627,San Bernardino,35,NA,99,465,454,17,11,No,Yes,No,No,91,43,No,23,20,34,NA,90,54,32,9,4,1,1.6699999570846558,82,24,504,460
36678766037162,E,Warm Springs El,Warm Springs Elementary,4159,San Bernardino City Unif,627,San Bernardino,35,NA,98,455,421,19,34,Yes,Yes,Yes,Yes,96,39,No,33,20,31,NA,74,48,32,15,3,2,1.7999999523162842,70,30,601,510
36678766037170,E,Wilson Elementa,Wilson Elementary,4160,San Bernardino City Unif,627,San Bernardino,35,NA,100,471,460,17,11,No,No,No,No,88,27,No,30,20,32,NA,83,36,33,20,8,3,2.0899999141693115,74,23,506,460
36678766059489,M,Del Vallejo Mid,Del Vallejo Middle,4161,San Bernardino City Unif,627,San Bernardino,35,NA,98,499,480,16,19,Yes,No,No,No,88,25,NA,50,NA,29,30,90,41,44,10,5,0,1.7899999618530273,77,21,1441,1275
36678766059505,M,Golden Valley M,Golden Valley Middle,4162,San Bernardino City Unif,627,San Bernardino,35,NA,99,575,566,12,9,No,No,No,No,69,17,NA,30,NA,33,26,86,20,28,30,18,4,2.569999933242798,85,11,1129,1085
36678766059513,M,Richardson Prep,Richardson Prep Hi,4163,San Bernardino City Unif,627,San Bernardino,35,NA,100,881,859,NA,22,Yes,Yes,Yes,Yes,40,2,NA,9,NA,31,32,99,9,22,32,21,15,3.119999885559082,100,0,571,567
36678766061907,M,Arrowview Middl,Arrowview Middle,4164,San Bernardino City Unif,627,San Bernardino,35,NA,99,457,447,18,10,No,No,No,No,90,30,NA,23,NA,NA,28,85,36,30,22,10,2,2.109999895095825,74,25,1109,1023
36678766061915,M,Curtis Middle,Curtis Middle,4165,San Bernardino City Unif,627,San Bernardino,35,NA,98,409,390,21,19,No,Yes,No,No,95,37,NA,55,NA,34,28,64,42,30,18,9,2,1.9800000190734863,61,36,1207,1097
36678766061923,M,King (Martin Lu,King (Martin Luther Jr) Middle,4166,San Bernardino City Unif,627,San Bernardino,35,NA,97,524,516,14,8,No,No,No,No,85,27,NA,34,NA,30,29,83,27,26,24,19,4,2.4700000286102295,74,24,1121,1016
36678766067078,E,Kimbark Element,Kimbark Elementary,4167,San Bernardino City Unif,627,San Bernardino,35,NA,98,612,551,12,61,Yes,Yes,Yes,Yes,75,26,NA,16,20,32,NA,90,28,24,34,11,3,2.380000114440918,100,5,277,248
36678766067086,E,North Park Elem,North Park Elementary,4168,San Bernardino City Unif,627,San Bernardino,35,NA,99,649,599,10,50,Yes,Yes,Yes,Yes,58,3,No,14,20,32,NA,82,9,29,31,24,7,2.890000104904175,90,5,576,547
36678766068191,E,Emmerton Elemen,Emmerton Elementary,4169,San Bernardino City Unif,627,San Bernardino,35,NA,97,521,466,17,55,Yes,Yes,Yes,Yes,93,21,No,36,20,34,NA,94,38,37,19,4,0,1.909999966621399,78,22,541,468
36678766068209,E,Oehl Elementary,Oehl Elementary,4170,San Bernardino City Unif,627,San Bernardino,35,NA,100,517,472,16,45,Yes,No,No,No,79,31,No,22,20,33,NA,83,32,35,19,12,2,2.1600000858306885,87,18,523,467
36678766068712,M,Serrano Middle,Serrano Middle,4171,San Bernardino City Unif,627,San Bernardino,35,NA,97,569,552,12,17,Yes,No,No,No,67,15,NA,20,NA,NA,30,100,27,32,28,10,2,2.2899999618530273,78,27,1051,841
36678766068720,M,Shandin Hills M,Shandin Hills Middle,4172,San Bernardino City Unif,627,San Bernardino,35,NA,99,551,491,15,60,Yes,Yes,Yes,Yes,67,17,NA,46,NA,30,31,73,22,23,31,18,7,2.6600000858306885,80,17,1087,963
36678766109714,E,Roberts (E. Nea,Roberts (E. Neal) Elementary,4173,San Bernardino City Unif,627,San Bernardino,35,NA,100,486,476,16,10,No,No,No,No,95,40,No,24,20,34,NA,96,55,31,12,2,0,1.6100000143051147,87,15,645,598
36678766110480,E,North Verdemont,North Verdemont Elementary,4174,San Bernardino City Unif,627,San Bernardino,35,NA,100,641,610,10,31,Yes,Yes,Yes,Yes,61,5,No,38,19,32,NA,69,11,22,43,21,3,2.809999942779541,85,11,312,260
36678766112767,E,Palm Avenue Ele,Palm Avenue Elementary,4175,San Bernardino City Unif,627,San Bernardino,35,NA,95,679,649,8,30,Yes,Yes,Yes,Yes,41,1,No,16,19,32,NA,67,4,21,46,17,11,3.0999999046325684,91,6,539,477
36678923636487,H,Trona High,Trona High,4176,Trona Joint Unified,750,San Bernardino,35,NA,100,588,547,13,41,Yes,Yes,Yes,Yes,51,1,NA,2,NA,NA,24,92,22,41,34,3,1,2.200000047683716,100,0,166,141
36678926037188,E,Trona Elementar,Trona Elementary,4177,Trona Joint Unified,750,San Bernardino,35,NA,100,692,644,8,48,Yes,Yes,Yes,Yes,73,1,NA,15,22,20,NA,67,19,48,22,8,3,2.2899999618530273,88,6,161,135
36679186037329,E,Del Rey Element,Del Rey Elementary,4178,Victor Elementary,776,San Bernardino,35,NA,99,579,469,17,110,Yes,Yes,Yes,Yes,88,32,NA,14,23,31,NA,72,33,25,25,13,4,2.2899999618530273,83,13,464,406
36679186037352,E,Irwin Elem/Acad,Irwin Elem/Acad of Perf Arts/Foreign Lan,4179,Victor Elementary,776,San Bernardino,35,NA,98,696,634,8,62,Yes,Yes,Yes,Yes,43,5,NA,15,22,30,NA,55,6,13,37,24,20,3.380000114440918,90,10,471,425
36679186037386,E,Village Element,Village Elementary,4180,Victor Elementary,776,San Bernardino,35,NA,99,710,646,8,64,Yes,Yes,Yes,Yes,60,10,NA,18,22,31,NA,45,13,17,43,19,8,2.9100000858306885,86,17,588,503
36679186105860,E,Liberty Primary,Liberty Primary/Intermediate,4181,Victor Elementary,776,San Bernardino,35,NA,100,711,669,7,42,Yes,Yes,Yes,Yes,43,6,NA,13,21,31,NA,65,6,21,44,22,7,3.049999952316284,93,7,952,847
36679186106587,E,Mojave Vista El,Mojave Vista Elementary,4182,Victor Elementary,776,San Bernardino,35,NA,99,647,591,10,56,Yes,Yes,Yes,Yes,58,7,NA,20,24,31,NA,53,15,24,36,14,11,2.8299999237060547,93,7,725,582
36679186109219,E,Lomitas Element,Lomitas Elementary,4183,Victor Elementary,776,San Bernardino,35,NA,100,755,719,4,36,Yes,Yes,Yes,Yes,27,3,NA,23,22,31,NA,96,4,21,39,25,11,3.180000066757202,97,3,633,491
36679186109227,E,Puesta del Sol ,Puesta del Sol Elementary,4184,Victor Elementary,776,San Bernardino,35,NA,100,583,530,14,53,Yes,Yes,Yes,Yes,72,12,NA,24,24,28,NA,84,19,27,45,6,3,2.4700000286102295,94,6,465,388
36679186110522,E,Green Tree East,Green Tree East Elementary,4185,Victor Elementary,776,San Bernardino,35,NA,100,603,504,15,99,Yes,Yes,Yes,Yes,76,17,NA,23,24,29,NA,70,28,26,31,10,5,2.369999885559082,86,14,412,358
36679186113757,E,Brentwood Eleme,Brentwood Elementary,4186,Victor Elementary,776,San Bernardino,35,NA,100,729,626,9,103,Yes,Yes,Yes,Yes,60,6,NA,30,24,33,NA,76,13,25,41,15,6,2.759999990463257,76,21,570,426
36679343630787,H,Silverado High,Silverado High,4187,Victor Valley Union High,777,San Bernardino,35,NA,95,596,537,13,59,Yes,Yes,Yes,Yes,39,4,NA,14,NA,NA,35,44,17,22,39,14,8,2.740000009536743,73,30,2030,1195
36679343638012,H,Victor Valley H,Victor Valley High,4188,Victor Valley Union High,777,San Bernardino,35,NA,95,572,537,13,35,Yes,Yes,Yes,Yes,37,4,NA,19,NA,NA,35,84,15,30,36,13,6,2.6500000953674316,92,8,1484,1116
36679346059554,M,Imogene Garner ,Imogene Garner Hook Junior High,4189,Victor Valley Union High,777,San Bernardino,35,NA,100,619,584,11,35,Yes,Yes,Yes,Yes,53,4,NA,21,NA,NA,35,96,21,29,42,6,2,2.380000114440918,88,8,612,233
36679346059562,M,Victor Valley J,Victor Valley Junior High,4190,Victor Valley Union High,777,San Bernardino,35,NA,98,594,557,12,37,Yes,Yes,Yes,Yes,53,4,NA,14,NA,NA,28,68,17,23,35,23,3,2.7200000286102295,76,29,697,275
36679346114698,M,Cobalt Middle,Cobalt Middle,4191,Victor Valley Union High,777,San Bernardino,35,NA,99,613,587,11,26,Yes,Yes,Yes,Yes,34,2,NA,18,NA,NA,30,1,22,44,22,11,0,2.2200000286102295,84,13,930,423
36679593638509,H,Yucaipa High,Yucaipa High,4192,Yucaipa-Calimesa Unif,834,San Bernardino,35,NA,95,658,659,7,-1,No,No,No,No,16,3,NA,4,NA,NA,30,96,8,25,32,23,11,3.0399999618530273,95,5,1285,1128
36679596037402,E,Calimesa Elemen,Calimesa Elementary,4193,Yucaipa-Calimesa Unif,834,San Bernardino,35,NA,98,685,597,10,88,Yes,Yes,Yes,Yes,43,6,No,16,18,27,NA,93,16,37,27,12,9,2.609999895095825,94,6,434,367
36679596037410,E,Dunlap Elementa,Dunlap Elementary,4194,Yucaipa-Calimesa Unif,834,San Bernardino,35,NA,100,711,616,9,95,Yes,Yes,Yes,Yes,55,13,NA,21,20,25,NA,96,14,38,28,12,8,2.609999895095825,100,0,302,240
36679596037428,E,Valley Elementa,Valley Elementary,4195,Yucaipa-Calimesa Unif,834,San Bernardino,35,NA,98,679,628,9,51,Yes,Yes,Yes,Yes,40,7,No,16,19,31,NA,91,13,36,32,13,7,2.6500000953674316,94,3,491,424
36679596037436,E,Yucaipa Element,Yucaipa Elementary,4196,Yucaipa-Calimesa Unif,834,San Bernardino,35,NA,99,646,573,11,73,Yes,Yes,Yes,Yes,50,18,No,17,19,28,NA,76,13,28,38,17,5,2.740000009536743,97,3,431,370
36679596037444,M,Yucaipa Junior ,Yucaipa Junior High,4197,Yucaipa-Calimesa Unif,834,San Bernardino,35,NA,98,672,651,7,21,Yes,Yes,Yes,Yes,22,5,NA,9,NA,NA,30,95,7,22,35,22,13,3.109999895095825,90,8,1344,1209
36679596108880,E,Ridgeview Eleme,Ridgeview Elementary,4198,Yucaipa-Calimesa Unif,834,San Bernardino,35,NA,99,775,713,4,62,Yes,Yes,Yes,Yes,22,1,No,14,18,28,NA,97,5,17,40,25,14,3.25,93,7,589,490
36679596110357,M,Park View Middl,Park View Middle,4199,Yucaipa-Calimesa Unif,834,San Bernardino,35,NA,98,722,702,5,20,Yes,Yes,Yes,Yes,27,6,No,12,NA,35,29,89,6,25,36,21,12,3.0799999237060547,95,7,1314,1078
36679596114177,E,Wildwood Elemen,Wildwood Elementary,4200,Yucaipa-Calimesa Unif,834,San Bernardino,35,NA,100,795,694,5,101,Yes,Yes,Yes,Yes,13,2,NA,14,19,34,NA,94,2,16,40,24,18,3.4100000858306885,100,0,318,281
36738903630274,H,Silver Valley H,Silver Valley High,4201,Silver Valley Unified,688,San Bernardino,35,NA,97,617,631,8,-14,No,No,No,No,17,1,NA,18,NA,NA,21,90,3,22,37,33,6,3.180000066757202,91,12,410,318
36738906035331,E,Lewis Elementar,Lewis Elementary,4202,Silver Valley Unified,688,San Bernardino,35,NA,99,670,665,7,5,No,No,No,No,24,2,NA,46,21,NA,NA,93,0,11,45,31,12,3.440000057220459,49,56,334,182
36738906035406,E,Newberry Spring,Newberry Springs Elementary,4203,Silver Valley Unified,688,San Bernardino,35,NA,74,589,560,12,29,Yes,No,No,No,34,5,NA,12,16,24,NA,90,21,30,32,13,4,2.490000009536743,100,0,150,102
36738906035455,E,Yermo Elementar,Yermo Elementary,4204,Silver Valley Unified,688,San Bernardino,35,NA,100,633,607,10,26,Yes,No,No,No,46,2,NA,17,27,32,NA,93,15,42,31,8,4,2.440000057220459,89,16,175,145
36738906104681,M,Fort Irwin Midd,Fort Irwin Middle,4205,Silver Valley Unified,688,San Bernardino,35,NA,100,698,675,6,23,Yes,Yes,Yes,Yes,26,1,NA,58,NA,27,20,79,1,11,42,35,11,3.430000066757202,53,47,639,267
36738906104699,M,Daggett Middle,Daggett Middle,4206,Silver Valley Unified,688,San Bernardino,35,NA,100,628,603,10,25,Yes,Yes,Yes,Yes,28,5,NA,19,NA,NA,NA,94,11,36,32,14,7,2.690000057220459,70,40,145,118
36739573630233,H,Serrano High,Serrano High,4207,Snowline Joint Unified,691,San Bernardino,35,NA,98,667,688,6,-21,No,No,No,No,17,3,NA,11,NA,NA,28,96,6,17,42,25,10,3.1600000858306885,78,19,1397,1181
36739576036461,E,Phelan Elementa,Phelan Elementary,4208,Snowline Joint Unified,691,San Bernardino,35,NA,97,664,643,8,21,Yes,Yes,Yes,Yes,53,5,NA,20,19,31,NA,89,12,38,33,10,6,2.5899999141693115,73,12,453,358
36739576037394,E,Wrightwood Elem,Wrightwood Elementary,4209,Snowline Joint Unified,691,San Bernardino,35,NA,100,801,744,3,57,Yes,No,No,No,19,0,NA,14,19,27,NA,96,3,22,36,20,19,3.319999933242798,87,13,292,247
36739576106116,M,Pinon Mesa Midd,Pinon Mesa Middle,4210,Snowline Joint Unified,691,San Bernardino,35,NA,100,667,682,6,-15,No,No,No,No,33,2,NA,16,NA,26,27,94,11,30,33,18,9,2.8299999237060547,79,21,874,733
36739576106710,E,Baldy Mesa Elem,Baldy Mesa Elementary,4211,Snowline Joint Unified,691,San Bernardino,35,NA,98,729,702,5,27,Yes,Yes,Yes,Yes,41,4,NA,18,20,27,NA,84,9,30,42,13,5,2.75,74,26,594,490
